"id","created_at","name","has_test","alternate_url"
"122489794","2025-08-06T16:26:25+0300","-",false,"https://hh.ru/vacancy/122489794"
"123711610","2025-08-06T16:27:58+0300","-",true,"https://hh.ru/vacancy/123711610"
